,Episodes,Avg_rewards,alpha,gamma,epsilon
8467,84671,359.4,0.6,0.99,0.1
8468,84681,344.4,0.6,0.99,0.1
8469,84691,305.7,0.6,0.99,0.1
8470,84701,402.8,0.6,0.99,0.1
8471,84711,289.9,0.6,0.99,0.1
8472,84721,447.2,0.6,0.99,0.1
8473,84731,330.0,0.6,0.99,0.1
8474,84741,406.2,0.6,0.99,0.1
8475,84751,392.5,0.6,0.99,0.1
8476,84761,470.4,0.6,0.99,0.1
8477,84771,293.8,0.6,0.99,0.1
8478,84781,415.8,0.6,0.99,0.1
8479,84791,493.8,0.6,0.99,0.1
8480,84801,402.9,0.6,0.99,0.1
8481,84811,469.8,0.6,0.99,0.1
8482,84821,480.4,0.6,0.99,0.1
8483,84831,413.6,0.6,0.99,0.1
8484,84841,466.4,0.6,0.99,0.1
8485,84851,418.8,0.6,0.99,0.1
8486,84861,391.4,0.6,0.99,0.1
8487,84871,460.5,0.6,0.99,0.1
8488,84881,406.2,0.6,0.99,0.1
8489,84891,405.3,0.6,0.99,0.1
8490,84901,366.2,0.6,0.99,0.1
8491,84911,417.7,0.6,0.99,0.1
8492,84921,425.9,0.6,0.99,0.1
8493,84931,452.6,0.6,0.99,0.1
8494,84941,392.1,0.6,0.99,0.1
8495,84951,441.0,0.6,0.99,0.1
8496,84961,449.4,0.6,0.99,0.1
8497,84971,302.7,0.6,0.99,0.1
8498,84981,384.9,0.6,0.99,0.1
8499,84991,391.8,0.6,0.99,0.1
8500,85001,448.3,0.6,0.99,0.1
8501,85011,410.7,0.6,0.99,0.1
8502,85021,367.5,0.6,0.99,0.1
8503,85031,436.4,0.6,0.99,0.1
8504,85041,369.5,0.6,0.99,0.1
8505,85051,337.1,0.6,0.99,0.1
8506,85061,395.2,0.6,0.99,0.1
8507,85071,432.2,0.6,0.99,0.1
8508,85081,288.7,0.6,0.99,0.1
8509,85091,474.6,0.6,0.99,0.1
8510,85101,397.8,0.6,0.99,0.1
8511,85111,418.3,0.6,0.99,0.1
8512,85121,384.0,0.6,0.99,0.1
8513,85131,367.9,0.6,0.99,0.1
8514,85141,282.7,0.6,0.99,0.1
8515,85151,342.9,0.6,0.99,0.1
8516,85161,479.7,0.6,0.99,0.1
8517,85171,424.5,0.6,0.99,0.1
8518,85181,349.4,0.6,0.99,0.1
8519,85191,445.5,0.6,0.99,0.1
8520,85201,490.4,0.6,0.99,0.1
8521,85211,487.5,0.6,0.99,0.1
8522,85221,390.9,0.6,0.99,0.1
8523,85231,445.6,0.6,0.99,0.1
8524,85241,489.2,0.6,0.99,0.1
8525,85251,442.7,0.6,0.99,0.1
8526,85261,485.5,0.6,0.99,0.1
8527,85271,491.9,0.6,0.99,0.1
8528,85281,378.7,0.6,0.99,0.1
8529,85291,333.2,0.6,0.99,0.1
8530,85301,277.1,0.6,0.99,0.1
8531,85311,390.7,0.6,0.99,0.1
8532,85321,373.2,0.6,0.99,0.1
8533,85331,333.9,0.6,0.99,0.1
8534,85341,392.6,0.6,0.99,0.1
8535,85351,416.0,0.6,0.99,0.1
8536,85361,413.9,0.6,0.99,0.1
8537,85371,405.5,0.6,0.99,0.1
8538,85381,305.4,0.6,0.99,0.1
8539,85391,434.3,0.6,0.99,0.1
8540,85401,399.7,0.6,0.99,0.1
8541,85411,370.3,0.6,0.99,0.1
8542,85421,439.0,0.6,0.99,0.1
8543,85431,417.0,0.6,0.99,0.1
8544,85441,359.6,0.6,0.99,0.1
8545,85451,431.3,0.6,0.99,0.1
8546,85461,456.8,0.6,0.99,0.1
8547,85471,403.2,0.6,0.99,0.1
8548,85481,365.3,0.6,0.99,0.1
8549,85491,335.6,0.6,0.99,0.1
8550,85501,349.8,0.6,0.99,0.1
8551,85511,336.4,0.6,0.99,0.1
8552,85521,402.0,0.6,0.99,0.1
8553,85531,497.9,0.6,0.99,0.1
8554,85541,408.2,0.6,0.99,0.1
8555,85551,448.8,0.6,0.99,0.1
8556,85561,328.6,0.6,0.99,0.1
8557,85571,338.4,0.6,0.99,0.1
8558,85581,345.0,0.6,0.99,0.1
8559,85591,371.9,0.6,0.99,0.1
8560,85601,306.9,0.6,0.99,0.1
8561,85611,478.3,0.6,0.99,0.1
8562,85621,404.8,0.6,0.99,0.1
8563,85631,253.9,0.6,0.99,0.1
8564,85641,433.9,0.6,0.99,0.1
8565,85651,310.7,0.6,0.99,0.1
8566,85661,360.2,0.6,0.99,0.1
8567,85671,304.2,0.6,0.99,0.1
8568,85681,392.8,0.6,0.99,0.1
8569,85691,458.9,0.6,0.99,0.1
8570,85701,412.7,0.6,0.99,0.1
8571,85711,411.3,0.6,0.99,0.1
8572,85721,462.7,0.6,0.99,0.1
8573,85731,449.8,0.6,0.99,0.1
8574,85741,428.0,0.6,0.99,0.1
8575,85751,433.7,0.6,0.99,0.1
8576,85761,280.8,0.6,0.99,0.1
8577,85771,407.9,0.6,0.99,0.1
8578,85781,368.2,0.6,0.99,0.1
8579,85791,452.8,0.6,0.99,0.1
8580,85801,373.5,0.6,0.99,0.1
8581,85811,370.0,0.6,0.99,0.1
8582,85821,425.6,0.6,0.99,0.1
8583,85831,403.1,0.6,0.99,0.1
8584,85841,338.8,0.6,0.99,0.1
8585,85851,406.0,0.6,0.99,0.1
8586,85861,385.1,0.6,0.99,0.1
8587,85871,396.7,0.6,0.99,0.1
8588,85881,394.9,0.6,0.99,0.1
8589,85891,375.2,0.6,0.99,0.1
8590,85901,348.7,0.6,0.99,0.1
8591,85911,379.1,0.6,0.99,0.1
8592,85921,366.6,0.6,0.99,0.1
8593,85931,237.0,0.6,0.99,0.1
8594,85941,344.5,0.6,0.99,0.1
8595,85951,455.1,0.6,0.99,0.1
8596,85961,348.2,0.6,0.99,0.1
8597,85971,370.3,0.6,0.99,0.1
8598,85981,405.1,0.6,0.99,0.1
8599,85991,454.1,0.6,0.99,0.1
8600,86001,424.6,0.6,0.99,0.1
8601,86011,372.5,0.6,0.99,0.1
8602,86021,425.0,0.6,0.99,0.1
8603,86031,420.4,0.6,0.99,0.1
8604,86041,424.9,0.6,0.99,0.1
8605,86051,425.1,0.6,0.99,0.1
8606,86061,411.7,0.6,0.99,0.1
8607,86071,369.8,0.6,0.99,0.1
8608,86081,451.5,0.6,0.99,0.1
8609,86091,417.2,0.6,0.99,0.1
8610,86101,270.0,0.6,0.99,0.1
8611,86111,339.9,0.6,0.99,0.1
8612,86121,406.7,0.6,0.99,0.1
8613,86131,325.1,0.6,0.99,0.1
8614,86141,362.0,0.6,0.99,0.1
8615,86151,330.4,0.6,0.99,0.1
8616,86161,385.4,0.6,0.99,0.1
8617,86171,368.1,0.6,0.99,0.1
8618,86181,327.8,0.6,0.99,0.1
8619,86191,241.7,0.6,0.99,0.1
8620,86201,420.4,0.6,0.99,0.1
8621,86211,305.4,0.6,0.99,0.1
8622,86221,316.1,0.6,0.99,0.1
8623,86231,439.9,0.6,0.99,0.1
8624,86241,439.7,0.6,0.99,0.1
8625,86251,413.7,0.6,0.99,0.1
8626,86261,365.2,0.6,0.99,0.1
8627,86271,419.1,0.6,0.99,0.1
8628,86281,408.5,0.6,0.99,0.1
8629,86291,364.5,0.6,0.99,0.1
8630,86301,409.2,0.6,0.99,0.1
8631,86311,428.2,0.6,0.99,0.1
8632,86321,416.1,0.6,0.99,0.1
8633,86331,445.7,0.6,0.99,0.1
8634,86341,431.6,0.6,0.99,0.1
8635,86351,368.5,0.6,0.99,0.1
8636,86361,479.1,0.6,0.99,0.1
8637,86371,423.6,0.6,0.99,0.1
8638,86381,387.0,0.6,0.99,0.1
8639,86391,417.4,0.6,0.99,0.1
8640,86401,423.0,0.6,0.99,0.1
8641,86411,443.5,0.6,0.99,0.1
8642,86421,358.0,0.6,0.99,0.1
8643,86431,322.0,0.6,0.99,0.1
8644,86441,399.3,0.6,0.99,0.1
8645,86451,426.2,0.6,0.99,0.1
8646,86461,345.1,0.6,0.99,0.1
8647,86471,442.0,0.6,0.99,0.1
8648,86481,404.8,0.6,0.99,0.1
8649,86491,402.2,0.6,0.99,0.1
8650,86501,345.1,0.6,0.99,0.1
8651,86511,473.4,0.6,0.99,0.1
8652,86521,413.5,0.6,0.99,0.1
8653,86531,408.9,0.6,0.99,0.1
8654,86541,289.6,0.6,0.99,0.1
8655,86551,484.6,0.6,0.99,0.1
8656,86561,367.6,0.6,0.99,0.1
8657,86571,397.2,0.6,0.99,0.1
8658,86581,455.6,0.6,0.99,0.1
8659,86591,435.9,0.6,0.99,0.1
8660,86601,303.2,0.6,0.99,0.1
8661,86611,380.2,0.6,0.99,0.1
8662,86621,433.9,0.6,0.99,0.1
8663,86631,481.3,0.6,0.99,0.1
8664,86641,384.7,0.6,0.99,0.1
8665,86651,468.4,0.6,0.99,0.1
8666,86661,420.4,0.6,0.99,0.1
8667,86671,413.6,0.6,0.99,0.1
8668,86681,398.8,0.6,0.99,0.1
8669,86691,395.6,0.6,0.99,0.1
8670,86701,499.9,0.6,0.99,0.1
8671,86711,344.2,0.6,0.99,0.1
8672,86721,445.1,0.6,0.99,0.1
8673,86731,476.2,0.6,0.99,0.1
8674,86741,401.9,0.6,0.99,0.1
8675,86751,477.3,0.6,0.99,0.1
8676,86761,477.0,0.6,0.99,0.1
8677,86771,433.1,0.6,0.99,0.1
8678,86781,399.5,0.6,0.99,0.1
8679,86791,460.8,0.6,0.99,0.1
8680,86801,414.5,0.6,0.99,0.1
8681,86811,417.5,0.6,0.99,0.1
8682,86821,448.4,0.6,0.99,0.1
8683,86831,405.0,0.6,0.99,0.1
8684,86841,403.7,0.6,0.99,0.1
8685,86851,368.5,0.6,0.99,0.1
8686,86861,425.6,0.6,0.99,0.1
8687,86871,384.9,0.6,0.99,0.1
8688,86881,450.1,0.6,0.99,0.1
8689,86891,483.6,0.6,0.99,0.1
8690,86901,471.7,0.6,0.99,0.1
8691,86911,429.0,0.6,0.99,0.1
8692,86921,415.3,0.6,0.99,0.1
8693,86931,473.9,0.6,0.99,0.1
8694,86941,385.6,0.6,0.99,0.1
8695,86951,432.7,0.6,0.99,0.1
8696,86961,332.4,0.6,0.99,0.1
8697,86971,325.5,0.6,0.99,0.1
8698,86981,352.1,0.6,0.99,0.1
8699,86991,375.5,0.6,0.99,0.1
8700,87001,452.9,0.6,0.99,0.1
8701,87011,394.3,0.6,0.99,0.1
8702,87021,466.0,0.6,0.99,0.1
8703,87031,383.5,0.6,0.99,0.1
8704,87041,468.9,0.6,0.99,0.1
8705,87051,435.5,0.6,0.99,0.1
8706,87061,442.2,0.6,0.99,0.1
8707,87071,425.9,0.6,0.99,0.1
8708,87081,470.0,0.6,0.99,0.1
8709,87091,465.7,0.6,0.99,0.1
8710,87101,449.4,0.6,0.99,0.1
8711,87111,397.5,0.6,0.99,0.1
8712,87121,388.0,0.6,0.99,0.1
8713,87131,404.9,0.6,0.99,0.1
8714,87141,497.0,0.6,0.99,0.1
8715,87151,445.8,0.6,0.99,0.1
8716,87161,477.7,0.6,0.99,0.1
8717,87171,466.2,0.6,0.99,0.1
8718,87181,414.1,0.6,0.99,0.1
8719,87191,450.2,0.6,0.99,0.1
8720,87201,405.9,0.6,0.99,0.1
8721,87211,473.7,0.6,0.99,0.1
8722,87221,419.8,0.6,0.99,0.1
8723,87231,431.2,0.6,0.99,0.1
8724,87241,427.1,0.6,0.99,0.1
8725,87251,460.5,0.6,0.99,0.1
8726,87261,405.7,0.6,0.99,0.1
8727,87271,439.2,0.6,0.99,0.1
8728,87281,499.0,0.6,0.99,0.1
8729,87291,471.6,0.6,0.99,0.1
8730,87301,372.4,0.6,0.99,0.1
8731,87311,449.5,0.6,0.99,0.1
8732,87321,453.5,0.6,0.99,0.1
8733,87331,453.8,0.6,0.99,0.1
8734,87341,446.1,0.6,0.99,0.1
8735,87351,395.5,0.6,0.99,0.1
8736,87361,339.0,0.6,0.99,0.1
8737,87371,461.6,0.6,0.99,0.1
8738,87381,402.9,0.6,0.99,0.1
8739,87391,405.8,0.6,0.99,0.1
8740,87401,289.6,0.6,0.99,0.1
8741,87411,439.0,0.6,0.99,0.1
8742,87421,500.0,0.6,0.99,0.1
8743,87431,398.3,0.6,0.99,0.1
8744,87441,383.5,0.6,0.99,0.1
8745,87451,409.3,0.6,0.99,0.1
8746,87461,492.6,0.6,0.99,0.1
8747,87471,469.2,0.6,0.99,0.1
8748,87481,355.3,0.6,0.99,0.1
8749,87491,370.8,0.6,0.99,0.1
8750,87501,406.7,0.6,0.99,0.1
8751,87511,388.6,0.6,0.99,0.1
8752,87521,404.9,0.6,0.99,0.1
8753,87531,450.0,0.6,0.99,0.1
8754,87541,390.6,0.6,0.99,0.1
8755,87551,455.8,0.6,0.99,0.1
8756,87561,464.1,0.6,0.99,0.1
8757,87571,458.9,0.6,0.99,0.1
8758,87581,482.3,0.6,0.99,0.1
8759,87591,465.5,0.6,0.99,0.1
8760,87601,449.6,0.6,0.99,0.1
8761,87611,432.2,0.6,0.99,0.1
8762,87621,384.1,0.6,0.99,0.1
8763,87631,459.8,0.6,0.99,0.1
8764,87641,445.6,0.6,0.99,0.1
8765,87651,451.9,0.6,0.99,0.1
8766,87661,381.9,0.6,0.99,0.1
8767,87671,336.9,0.6,0.99,0.1
8768,87681,373.1,0.6,0.99,0.1
8769,87691,452.6,0.6,0.99,0.1
8770,87701,425.3,0.6,0.99,0.1
8771,87711,387.2,0.6,0.99,0.1
8772,87721,393.6,0.6,0.99,0.1
8773,87731,433.7,0.6,0.99,0.1
8774,87741,445.7,0.6,0.99,0.1
8775,87751,466.7,0.6,0.99,0.1
8776,87761,427.0,0.6,0.99,0.1
8777,87771,422.8,0.6,0.99,0.1
8778,87781,450.5,0.6,0.99,0.1
8779,87791,457.9,0.6,0.99,0.1
8780,87801,416.1,0.6,0.99,0.1
8781,87811,353.0,0.6,0.99,0.1
8782,87821,461.5,0.6,0.99,0.1
8783,87831,385.0,0.6,0.99,0.1
8784,87841,473.0,0.6,0.99,0.1
8785,87851,378.1,0.6,0.99,0.1
8786,87861,429.2,0.6,0.99,0.1
8787,87871,428.8,0.6,0.99,0.1
8788,87881,372.2,0.6,0.99,0.1
8789,87891,319.2,0.6,0.99,0.1
8790,87901,393.6,0.6,0.99,0.1
8791,87911,475.0,0.6,0.99,0.1
8792,87921,500.0,0.6,0.99,0.1
8793,87931,409.7,0.6,0.99,0.1
8794,87941,408.0,0.6,0.99,0.1
8795,87951,491.4,0.6,0.99,0.1
8796,87961,418.8,0.6,0.99,0.1
8797,87971,439.7,0.6,0.99,0.1
8798,87981,440.2,0.6,0.99,0.1
8799,87991,391.3,0.6,0.99,0.1
8800,88001,430.6,0.6,0.99,0.1
8801,88011,394.0,0.6,0.99,0.1
8802,88021,449.3,0.6,0.99,0.1
8803,88031,460.7,0.6,0.99,0.1
8804,88041,435.0,0.6,0.99,0.1
8805,88051,456.0,0.6,0.99,0.1
8806,88061,466.0,0.6,0.99,0.1
8807,88071,387.5,0.6,0.99,0.1
8808,88081,370.1,0.6,0.99,0.1
8809,88091,428.4,0.6,0.99,0.1
8810,88101,423.1,0.6,0.99,0.1
8811,88111,446.9,0.6,0.99,0.1
8812,88121,377.4,0.6,0.99,0.1
8813,88131,337.7,0.6,0.99,0.1
8814,88141,343.1,0.6,0.99,0.1
8815,88151,327.7,0.6,0.99,0.1
8816,88161,388.2,0.6,0.99,0.1
8817,88171,369.2,0.6,0.99,0.1
8818,88181,463.3,0.6,0.99,0.1
8819,88191,332.6,0.6,0.99,0.1
8820,88201,464.0,0.6,0.99,0.1
8821,88211,405.3,0.6,0.99,0.1
8822,88221,394.4,0.6,0.99,0.1
8823,88231,356.6,0.6,0.99,0.1
8824,88241,442.4,0.6,0.99,0.1
8825,88251,428.6,0.6,0.99,0.1
8826,88261,494.1,0.6,0.99,0.1
8827,88271,312.0,0.6,0.99,0.1
8828,88281,446.5,0.6,0.99,0.1
8829,88291,479.1,0.6,0.99,0.1
8830,88301,454.8,0.6,0.99,0.1
8831,88311,362.2,0.6,0.99,0.1
8832,88321,392.1,0.6,0.99,0.1
8833,88331,403.7,0.6,0.99,0.1
8834,88341,429.3,0.6,0.99,0.1
8835,88351,324.1,0.6,0.99,0.1
8836,88361,394.1,0.6,0.99,0.1
8837,88371,337.5,0.6,0.99,0.1
8838,88381,431.7,0.6,0.99,0.1
8839,88391,393.9,0.6,0.99,0.1
8840,88401,430.4,0.6,0.99,0.1
8841,88411,348.8,0.6,0.99,0.1
8842,88421,363.1,0.6,0.99,0.1
8843,88431,410.6,0.6,0.99,0.1
8844,88441,423.4,0.6,0.99,0.1
8845,88451,499.2,0.6,0.99,0.1
8846,88461,487.1,0.6,0.99,0.1
8847,88471,390.8,0.6,0.99,0.1
8848,88481,351.7,0.6,0.99,0.1
8849,88491,420.9,0.6,0.99,0.1
8850,88501,381.4,0.6,0.99,0.1
8851,88511,351.4,0.6,0.99,0.1
8852,88521,382.8,0.6,0.99,0.1
8853,88531,397.4,0.6,0.99,0.1
8854,88541,454.0,0.6,0.99,0.1
8855,88551,354.7,0.6,0.99,0.1
8856,88561,438.3,0.6,0.99,0.1
8857,88571,474.9,0.6,0.99,0.1
8858,88581,419.9,0.6,0.99,0.1
8859,88591,500.0,0.6,0.99,0.1
8860,88601,332.0,0.6,0.99,0.1
8861,88611,383.0,0.6,0.99,0.1
8862,88621,456.8,0.6,0.99,0.1
8863,88631,438.2,0.6,0.99,0.1
8864,88641,431.4,0.6,0.99,0.1
8865,88651,437.6,0.6,0.99,0.1
8866,88661,499.3,0.6,0.99,0.1
8867,88671,456.0,0.6,0.99,0.1
8868,88681,394.0,0.6,0.99,0.1
8869,88691,467.7,0.6,0.99,0.1
8870,88701,451.6,0.6,0.99,0.1
8871,88711,466.1,0.6,0.99,0.1
8872,88721,438.8,0.6,0.99,0.1
8873,88731,441.2,0.6,0.99,0.1
8874,88741,341.3,0.6,0.99,0.1
8875,88751,447.4,0.6,0.99,0.1
8876,88761,446.0,0.6,0.99,0.1
8877,88771,471.4,0.6,0.99,0.1
8878,88781,474.4,0.6,0.99,0.1
8879,88791,412.6,0.6,0.99,0.1
8880,88801,458.6,0.6,0.99,0.1
8881,88811,475.5,0.6,0.99,0.1
8882,88821,445.7,0.6,0.99,0.1
8883,88831,463.9,0.6,0.99,0.1
8884,88841,457.8,0.6,0.99,0.1
8885,88851,461.3,0.6,0.99,0.1
8886,88861,445.1,0.6,0.99,0.1
8887,88871,465.9,0.6,0.99,0.1
8888,88881,500.0,0.6,0.99,0.1
8889,88891,450.1,0.6,0.99,0.1
8890,88901,500.0,0.6,0.99,0.1
8891,88911,487.2,0.6,0.99,0.1
8892,88921,419.2,0.6,0.99,0.1
8893,88931,443.2,0.6,0.99,0.1
8894,88941,389.9,0.6,0.99,0.1
8895,88951,425.6,0.6,0.99,0.1
8896,88961,356.8,0.6,0.99,0.1
8897,88971,365.6,0.6,0.99,0.1
8898,88981,394.9,0.6,0.99,0.1
8899,88991,462.7,0.6,0.99,0.1
8900,89001,417.5,0.6,0.99,0.1
8901,89011,456.3,0.6,0.99,0.1
8902,89021,468.9,0.6,0.99,0.1
8903,89031,465.2,0.6,0.99,0.1
8904,89041,460.0,0.6,0.99,0.1
8905,89051,416.4,0.6,0.99,0.1
8906,89061,456.9,0.6,0.99,0.1
8907,89071,485.6,0.6,0.99,0.1
8908,89081,449.8,0.6,0.99,0.1
8909,89091,417.0,0.6,0.99,0.1
8910,89101,374.1,0.6,0.99,0.1
8911,89111,251.5,0.6,0.99,0.1
8912,89121,451.4,0.6,0.99,0.1
8913,89131,420.2,0.6,0.99,0.1
8914,89141,413.2,0.6,0.99,0.1
8915,89151,362.1,0.6,0.99,0.1
8916,89161,394.0,0.6,0.99,0.1
8917,89171,416.9,0.6,0.99,0.1
8918,89181,444.7,0.6,0.99,0.1
8919,89191,426.4,0.6,0.99,0.1
8920,89201,428.9,0.6,0.99,0.1
8921,89211,482.7,0.6,0.99,0.1
8922,89221,487.6,0.6,0.99,0.1
8923,89231,433.4,0.6,0.99,0.1
8924,89241,475.4,0.6,0.99,0.1
8925,89251,500.0,0.6,0.99,0.1
8926,89261,461.8,0.6,0.99,0.1
8927,89271,489.8,0.6,0.99,0.1
8928,89281,422.1,0.6,0.99,0.1
8929,89291,353.6,0.6,0.99,0.1
8930,89301,425.3,0.6,0.99,0.1
8931,89311,446.1,0.6,0.99,0.1
8932,89321,485.8,0.6,0.99,0.1
8933,89331,392.8,0.6,0.99,0.1
8934,89341,416.6,0.6,0.99,0.1
8935,89351,382.3,0.6,0.99,0.1
8936,89361,380.1,0.6,0.99,0.1
8937,89371,400.6,0.6,0.99,0.1
8938,89381,328.4,0.6,0.99,0.1
8939,89391,431.1,0.6,0.99,0.1
8940,89401,323.6,0.6,0.99,0.1
8941,89411,484.0,0.6,0.99,0.1
8942,89421,485.4,0.6,0.99,0.1
8943,89431,434.1,0.6,0.99,0.1
8944,89441,492.1,0.6,0.99,0.1
8945,89451,396.9,0.6,0.99,0.1
8946,89461,397.3,0.6,0.99,0.1
8947,89471,475.7,0.6,0.99,0.1
8948,89481,371.1,0.6,0.99,0.1
8949,89491,437.8,0.6,0.99,0.1
8950,89501,306.6,0.6,0.99,0.1
8951,89511,420.2,0.6,0.99,0.1
8952,89521,403.4,0.6,0.99,0.1
8953,89531,446.3,0.6,0.99,0.1
8954,89541,393.5,0.6,0.99,0.1
8955,89551,466.2,0.6,0.99,0.1
8956,89561,458.0,0.6,0.99,0.1
8957,89571,470.1,0.6,0.99,0.1
8958,89581,484.2,0.6,0.99,0.1
8959,89591,448.7,0.6,0.99,0.1
8960,89601,458.3,0.6,0.99,0.1
8961,89611,435.5,0.6,0.99,0.1
8962,89621,449.5,0.6,0.99,0.1
8963,89631,412.9,0.6,0.99,0.1
8964,89641,455.1,0.6,0.99,0.1
8965,89651,453.4,0.6,0.99,0.1
8966,89661,425.0,0.6,0.99,0.1
8967,89671,437.2,0.6,0.99,0.1
8968,89681,484.6,0.6,0.99,0.1
8969,89691,468.6,0.6,0.99,0.1
8970,89701,410.2,0.6,0.99,0.1
8971,89711,500.0,0.6,0.99,0.1
8972,89721,488.1,0.6,0.99,0.1
8973,89731,391.0,0.6,0.99,0.1
8974,89741,497.4,0.6,0.99,0.1
8975,89751,445.3,0.6,0.99,0.1
8976,89761,500.0,0.6,0.99,0.1
8977,89771,467.3,0.6,0.99,0.1
8978,89781,261.3,0.6,0.99,0.1
8979,89791,400.8,0.6,0.99,0.1
8980,89801,448.4,0.6,0.99,0.1
8981,89811,500.0,0.6,0.99,0.1
8982,89821,452.9,0.6,0.99,0.1
8983,89831,473.5,0.6,0.99,0.1
8984,89841,483.2,0.6,0.99,0.1
8985,89851,446.4,0.6,0.99,0.1
8986,89861,459.7,0.6,0.99,0.1
8987,89871,450.6,0.6,0.99,0.1
8988,89881,439.8,0.6,0.99,0.1
8989,89891,390.1,0.6,0.99,0.1
8990,89901,433.9,0.6,0.99,0.1
8991,89911,429.2,0.6,0.99,0.1
8992,89921,394.9,0.6,0.99,0.1
8993,89931,444.3,0.6,0.99,0.1
8994,89941,390.9,0.6,0.99,0.1
8995,89951,419.9,0.6,0.99,0.1
8996,89961,434.9,0.6,0.99,0.1
8997,89971,487.5,0.6,0.99,0.1
8998,89981,405.1,0.6,0.99,0.1
8999,89991,426.6,0.6,0.99,0.1
9000,90001,500.0,0.6,0.99,0.1
9001,90011,467.4,0.6,0.99,0.1
9002,90021,492.6,0.6,0.99,0.1
9003,90031,461.9,0.6,0.99,0.1
9004,90041,463.6,0.6,0.99,0.1
9005,90051,415.8,0.6,0.99,0.1
9006,90061,435.5,0.6,0.99,0.1
9007,90071,428.5,0.6,0.99,0.1
9008,90081,381.0,0.6,0.99,0.1
9009,90091,473.5,0.6,0.99,0.1
9010,90101,457.5,0.6,0.99,0.1
9011,90111,407.8,0.6,0.99,0.1
9012,90121,468.3,0.6,0.99,0.1
9013,90131,418.1,0.6,0.99,0.1
9014,90141,437.8,0.6,0.99,0.1
9015,90151,448.3,0.6,0.99,0.1
9016,90161,477.8,0.6,0.99,0.1
9017,90171,458.0,0.6,0.99,0.1
9018,90181,414.6,0.6,0.99,0.1
9019,90191,390.5,0.6,0.99,0.1
9020,90201,433.3,0.6,0.99,0.1
9021,90211,390.0,0.6,0.99,0.1
9022,90221,444.7,0.6,0.99,0.1
9023,90231,444.2,0.6,0.99,0.1
9024,90241,431.2,0.6,0.99,0.1
9025,90251,371.8,0.6,0.99,0.1
9026,90261,324.6,0.6,0.99,0.1
9027,90271,393.3,0.6,0.99,0.1
9028,90281,272.9,0.6,0.99,0.1
9029,90291,333.9,0.6,0.99,0.1
9030,90301,347.1,0.6,0.99,0.1
9031,90311,364.2,0.6,0.99,0.1
9032,90321,367.6,0.6,0.99,0.1
9033,90331,432.5,0.6,0.99,0.1
9034,90341,441.7,0.6,0.99,0.1
9035,90351,376.3,0.6,0.99,0.1
9036,90361,420.9,0.6,0.99,0.1
9037,90371,437.5,0.6,0.99,0.1
9038,90381,385.0,0.6,0.99,0.1
9039,90391,372.7,0.6,0.99,0.1
9040,90401,358.3,0.6,0.99,0.1
9041,90411,367.5,0.6,0.99,0.1
9042,90421,445.0,0.6,0.99,0.1
9043,90431,459.9,0.6,0.99,0.1
9044,90441,291.8,0.6,0.99,0.1
9045,90451,366.7,0.6,0.99,0.1
9046,90461,460.8,0.6,0.99,0.1
9047,90471,445.8,0.6,0.99,0.1
9048,90481,499.1,0.6,0.99,0.1
9049,90491,423.2,0.6,0.99,0.1
9050,90501,400.4,0.6,0.99,0.1
9051,90511,286.7,0.6,0.99,0.1
9052,90521,388.6,0.6,0.99,0.1
9053,90531,405.0,0.6,0.99,0.1
9054,90541,368.7,0.6,0.99,0.1
9055,90551,355.2,0.6,0.99,0.1
9056,90561,381.5,0.6,0.99,0.1
9057,90571,358.0,0.6,0.99,0.1
9058,90581,290.7,0.6,0.99,0.1
9059,90591,365.4,0.6,0.99,0.1
9060,90601,290.4,0.6,0.99,0.1
9061,90611,251.7,0.6,0.99,0.1
9062,90621,312.2,0.6,0.99,0.1
9063,90631,426.3,0.6,0.99,0.1
9064,90641,367.0,0.6,0.99,0.1
9065,90651,383.2,0.6,0.99,0.1
9066,90661,278.4,0.6,0.99,0.1
9067,90671,344.8,0.6,0.99,0.1
9068,90681,428.7,0.6,0.99,0.1
9069,90691,432.2,0.6,0.99,0.1
9070,90701,435.7,0.6,0.99,0.1
9071,90711,286.4,0.6,0.99,0.1
9072,90721,256.6,0.6,0.99,0.1
9073,90731,384.9,0.6,0.99,0.1
9074,90741,325.1,0.6,0.99,0.1
9075,90751,474.1,0.6,0.99,0.1
9076,90761,413.3,0.6,0.99,0.1
9077,90771,376.2,0.6,0.99,0.1
9078,90781,422.1,0.6,0.99,0.1
9079,90791,355.4,0.6,0.99,0.1
9080,90801,359.1,0.6,0.99,0.1
9081,90811,414.4,0.6,0.99,0.1
9082,90821,347.6,0.6,0.99,0.1
9083,90831,379.7,0.6,0.99,0.1
9084,90841,361.6,0.6,0.99,0.1
9085,90851,427.7,0.6,0.99,0.1
9086,90861,345.3,0.6,0.99,0.1
9087,90871,350.9,0.6,0.99,0.1
9088,90881,365.6,0.6,0.99,0.1
9089,90891,366.2,0.6,0.99,0.1
9090,90901,281.7,0.6,0.99,0.1
9091,90911,307.4,0.6,0.99,0.1
9092,90921,409.1,0.6,0.99,0.1
9093,90931,371.4,0.6,0.99,0.1
9094,90941,365.2,0.6,0.99,0.1
9095,90951,342.3,0.6,0.99,0.1
9096,90961,386.5,0.6,0.99,0.1
9097,90971,314.8,0.6,0.99,0.1
9098,90981,363.6,0.6,0.99,0.1
9099,90991,375.8,0.6,0.99,0.1
9100,91001,440.1,0.6,0.99,0.1
9101,91011,328.3,0.6,0.99,0.1
